Id,SalePrice
1394,134281.43843260332
2587,108663.02236289173
61,337725.1323344003
2661,177365.32977364789
2711,120525.62268301036
1147,185398.3308721307
757,122827.83621230685
2623,91318.94253577114
2378,152055.88767339973
1413,102565.1697602479
1722,225488.7838712101
1112,229070.3694443783
1623,179757.99759982963
1201,194240.87630957784
1513,108440.75414861002
957,256673.59066612326
1171,276630.20782405336
1145,197957.02115578912
2726,235369.42119558863
703,137348.918271036
760,101367.84578694732
1964,118802.15529402612
2512,182185.80742574486
159,121842.73723580169
1281,160958.04533211887
468,179859.3281515157
290,118420.7021884032
665,106814.30051679048
1463,266297.3722918282
1792,239645.91876124011
923,135127.02429929347
500,276431.98051361396
1408,153879.70652931044
331,86800.1731410232
170,125722.48496648477
2192,97897.43524747521
2571,303675.06454702944
2314,161046.9121772481
2647,98588.72513155345
422,477612.5515365009
2457,374169.3586993086
1838,226736.62200426948
2805,239599.7649617819
1645,163427.1892423874
1711,310197.85182611656
2825,258925.26353792218
322,365298.05494754383
2103,259377.8929834473
342,107115.93580896562
600,108736.52234531766
488,186098.7467501638
1725,339991.1820218647
2246,252105.56133077317
2847,145778.75112278777
806,243333.20481057526
530,243628.97785003955
963,187754.86518240187
2678,107391.52289150479
171,91728.4205749686
2401,451202.06207298103
805,219361.87970040378
2259,198211.6530975927
1748,166692.5274389412
1361,135710.4359900254
1677,118074.73940894374
1406,153406.79313945986
2322,235177.00020779937
688,156335.9817516099
143,128262.02618878866
804,199977.29571215867
1214,145311.90124776086
2828,106527.727550685
1999,176574.81548042197
2467,193692.0800280017
2665,150328.4343174023
1538,335035.5687485668
398,102802.7649738011
2822,114846.1975235812
2157,137875.90395406343
1856,139894.94369159004
1269,95824.43304999822
2570,114543.64852235974
2320,233599.75937058113
1517,134291.07514499273
2304,120916.22638703458
1312,94818.82842258504
2012,133735.54219524452
506,221623.6643323831
2865,218383.4188940242
2367,103550.35838547668
554,110117.66792056576
238,105817.82701922423
1954,105867.42676827489
2488,126198.89526066987
2291,93751.30754288202
1969,91329.31377947226
2725,151688.70850467606
1482,143825.24605823756
2763,189097.70435719602
503,238265.7582532544
1584,235586.12843316077
1531,167309.109621771
2210,186492.44703960337
459,342085.69519450807
556,122966.84840743811
1347,141791.30310836562
1290,88650.2787340612
1388,112568.89107654241
1571,180701.8829569559
2754,195685.8139767942
765,114315.17322152315
2494,119683.28747887402
2870,230906.13661760854
7,200608.77468648233
1114,269007.38248702005
2418,279198.56402482465
291,148529.22328591143
18,336781.59660143347
39,368270.63118929975
1001,267042.07970257953
2442,245931.54617368535
616,125819.44591037832
2680,84648.02307505015
1414,109844.48532379392
289,147680.97310689808
40,239582.88233945722
860,118106.28170790567
409,126591.624352263
673,121832.72620254225
2427,173757.10776110695
2036,185930.35535398652
2564,140733.20303348565
642,169888.52022979723
1008,182064.21209325147
1908,156539.82626857303
2519,202330.2752952803
1369,87492.62316005773
2855,173452.26539355796
712,94032.48542456879
1943,112866.92255376166
1958,128042.73113992147
107,149276.70397054046
2295,185900.8783546464
704,110568.93743071254
676,129173.3732672969
259,179418.7047485106
93,291056.4118692542
106,242510.50047195744
2315,179011.43714462622
1050,104996.66142079103
1095,189422.64757932464
2709,132907.11367509697
758,147728.59782783367
1496,137772.7272053543
2370,118074.73940894374
2458,281455.3538349648
2733,128944.5940071106
161,256515.47026290922
726,145529.64787081434
845,203282.4525481434
947,264715.72597941454
2232,118848.58453465761
2563,143309.62608873146
2299,152614.74890114836
211,113701.15463811751
605,167719.31309085662
1478,207232.4785745058
2247,252105.56133077317
2274,179052.43860999608
2869,198797.01203301855
967,217545.17188340513
2656,96477.27582284855
667,211821.00773220175
1042,103550.35838547668
2023,161374.19644519684
2447,400487.1815149345
2055,117477.71401921532
2275,288389.6149549766
2204,180116.8569781922
1563,269884.0312392127
483,208025.47869867916
796,109966.77777355615
1526,161693.42499264772
2042,150065.10685573504
442,347578.5230240568
1693,337990.9589214496
1468,219749.50472425012
1430,183502.53675383885
2605,157658.52272789297
1529,183604.59175480242
335,137183.51988429288
1287,116545.83922699602
31,104622.34645479628
1785,310421.89266441274
82,158516.3778877863
2620,130329.65629522825
252,189771.09722438914
721,89197.85817680716
2165,187996.11736769174
2316,165560.85647656096
775,121593.38974966775
1558,83521.82151328737
17,188939.19403325164
1022,243794.086875253
925,140549.87163965314
438,297074.14700502116
1270,131901.85897573843
1272,112686.35709663891
215,140479.47991517914
266,215899.080563356
2402,259194.6810711649
1250,114535.75557634915
1984,103213.2823199376
1279,136499.86176914012
377,259829.99987361202
1252,128609.74064315503
2156,257115.19859696244
499,308262.9292180545
1374,130203.34638644723
2898,236964.79022648666
401,102802.7649738011
2721,167873.2787448691
2078,250467.0483502088
2589,114241.55089803322
1946,221667.55256494967
1334,124803.18605646574
2781,232668.12358409027
431,400206.9980414692
576,203556.32981747724
1474,198716.87872326103
2254,129155.91036161536
2155,275082.3439927192
885,78952.98092994725
643,122226.02503350488
1944,115766.54278355281
480,198088.88318959257
2845,102016.34394298773
2387,313849.7790976914
2407,213370.37584610574
2527,149690.56715508475
2514,151491.82191038877
629,153268.5784248971
80,204506.2759781606
1876,128582.20453019447
1546,109121.06287055845
2518,125285.63485296028
2347,149069.6385558458
783,173464.57443827207
1322,83785.88602925495
194,99852.03660934584
1770,284941.1806256119
2143,127122.4787476284
1229,190066.3917332714
511,285396.79330138204
46,212379.11738719483
1348,168945.7268972234
2465,191472.91222018457
387,239721.54354182593
873,208273.99589702784
1918,106415.4807403677
2764,226893.26902025874
2184,89644.60509265882
934,144500.323521121
1920,114241.55089803322
2631,139384.22070570395
1768,646305.5588622256
2040,102131.00727585891
1749,220158.06850736387
834,230516.0818969024
1457,248877.71909302808
79,114067.5043762389
2302,110808.44151178174
1817,128640.3305100576
2755,233862.94223254797
359,172053.07400209483
2059,111657.037868799
2092,234567.21407558792
2516,253621.24998006155
150,105609.8436314003
1656,146758.84403480904
83,115319.80132528456
2411,189526.0740926017
795,65696.8958813578
2312,233601.14375082508
2917,96907.22997258123
1624,182737.8905357197
2215,312819.33813870914
1211,131377.4982479525
1485,143825.24605823756
1024,170943.99902900375
570,186796.90011034743
2874,125784.81270140863
700,146741.22715954616
2756,209976.0143368544
2022,159650.6191271978
583,220868.9808952771
2392,377496.636770129
2424,205288.80586294585
212,127945.1433178995
736,129910.49971293051
1610,171715.53089222132
890,97617.8273457633
467,177714.07591564767
578,169450.8349775271
1747,163367.11618766678
1149,168745.12037955594
2758,235536.79307488448
857,113228.01537581679
2219,311446.5613696283
733,115054.75446529232
2909,117968.103890255
1798,267886.4431435315
235,132408.44272785645
2366,136774.0276542459
1027,130961.71461114168
1195,115522.08228221891
1303,69858.3966524672
148,164121.10624319984
608,143434.57529229065
2515,195268.5934925239
821,288227.88398097205
2500,284640.33581952413
745,112640.9933223582
741,140274.69683690407
1611,136377.8395110585
2532,111079.69901547596
1081,220661.31639103984
1692,427729.0990272047
2520,177356.55675608822
276,98708.14264686796
1992,121241.55118431125
663,70743.73853494361
418,112161.44820798634
1733,198399.72900654314
2359,140504.25826606233
253,182594.2946965734
1518,164796.37144666634
2035,139756.36537745438
2919,98496.96167212329
1540,234943.79762172606
2120,133725.78415042124
1674,175008.2503631793
256,134750.83493178588
2361,97789.48018368297
978,81825.26315000627
2280,145804.38160883673
2095,215016.94019406504
1709,315810.27428880706
2801,230935.95167115465
1246,106556.99892296222
2373,108092.44622138754
1055,260402.22864458986
2017,133512.6238139224
1099,265164.84766729083
1344,83278.5782439707
835,173920.34125671684
1117,224153.66431261224
2043,95454.01657283929
2085,96394.57936678192
410,154881.25602103348
2650,112809.6119311359
2867,174699.7355451627
1668,108577.39910378866
1161,166238.38616717688
2122,169992.54498596376
2539,118824.0368888605
1047,135309.10760844717
1445,121140.70121089833
541,129793.08798497578
569,244190.0465209722
1276,119649.58990084549
918,146572.03301627678
326,170847.91830848675
1936,112084.05287189168
895,85173.64932783303
257,127317.71519194348
1241,162874.1239815098
1545,107558.97381420518
1189,163562.67567813632
270,137875.90395406343
2066,203218.5542071704
693,106943.0499024358
1259,138207.21982221334
2916,148152.45350729034
2321,287018.4594795046
1977,104547.34079900976
1895,140780.79830087797
1240,146809.4472408802
85,140064.18318107014
1823,114972.16610519221
825,291549.1343471337
110,230899.75729373822
697,110986.01463436834
2297,108255.34251331865
1231,125455.89637082577
1355,132585.88971504
968,340061.85781685985
584,208792.15205667546
1315,120659.12155670693
1606,116223.07672995579
206,101563.15388115324
1685,349238.257191
2016,134197.87400375784
869,211803.77339323927
2135,124064.7025039531
2346,166937.58763131427
2430,220982.88473089534
2198,105357.55667953703
2652,109791.8729562571
27,103669.37588692439
241,143314.1867646406
906,120199.49335096063
1506,95266.0310571359
2098,351682.4698753635
1435,202501.5575329671
2213,116184.64695568591
1274,136295.55664247932
743,76098.1948285662
1737,197167.8927511636
2797,270142.47478684125
2185,73579.87817390253
58,155301.5027559037
830,183577.54335672577
808,114954.70007534005
680,152625.99864805577
1153,111617.04554971967
1291,134152.65376923402
1818,136972.66661269328
2161,180146.43743905306
1883,120940.456437401
350,360800.1782676516
2473,139343.53696974632
295,176768.90677524137
293,191315.86672355837
859,115098.21388428364
288,80188.79555513055
1578,141781.10002189863
102,179205.47521546774
2831,159362.1548969912
1030,170465.69567028945
2551,124643.79885210561
1286,135707.7157585895
958,302097.9603558544
776,114955.99340952741
72,227159.90893838098
2263,249152.03080701182
1866,143059.80582561874
2876,81758.89553775155
2146,265210.6429262749
103,179933.3253426209
1500,106527.727550685
492,174955.87136063524
167,127236.2797543643
2597,102466.91494542541
2685,118437.8691754159
1035,134389.31830969645
1220,75985.63236960596
2602,138772.94207832066
2159,218330.55778838205
695,152528.0003308287
1109,255288.5137484422
640,154351.21612947562
1652,148022.58314736525
2090,186668.26579411453
1188,191335.97730739616
2345,215968.62521068583
1059,419589.8467022759
2751,237129.25059816148
128,199842.21839928225
1523,154312.53012082225
2925,151252.8570325001
2145,293730.6779232859
1121,219602.39257086586
566,344279.152716022
565,215927.41786990556
1331,148285.2092494059
2928,119224.5671089165
156,122137.72650944507
797,141752.3430588185
327,93751.30754288202
2859,160063.91196595767
1453,105572.18759664186
1762,339660.18113842106
1868,190184.10225683622
1760,177009.26403700872
1113,268068.5231047087
1812,192586.73645379973
117,154183.85265104615
1142,199621.56609180124
2342,405245.45126696373
927,138569.21717961403
2478,179194.0889935258
655,84778.22649736571
2064,117704.86042460539
369,250311.4089091512
2239,116705.0675701317
2732,203645.06058519083
1653,162602.0718276322
959,200426.54465519893
2395,348647.3616535149
1412,87839.07635056655
271,247715.81787910167
1484,143825.24605823756
1497,119156.42743515727
552,139267.05979465003
2,105460.68946307644
1855,241842.89970427597
4,265483.6177072749
2292,158846.95876963608
134,130441.91633708842
646,108017.91977658845
42,327046.7755664552
532,229288.362261997
713,103188.47665251896
2561,119881.21771752024
2360,116393.527092187
1333,122790.36153766458
1407,203071.27690060393
2892,274398.0785276905
574,225616.9729734171
1227,157120.17028356693
2591,209321.7272723421
1476,203780.94155241124
1125,269386.53377184784
1446,128132.11938561703
408,116418.34045980447
1101,277109.52219785214
2251,202003.07950281407
373,178320.4311812152
2554,116184.19588134618
2382,265731.98493682046
1985,96010.51740201401
519,212216.21534185254
1093,184019.8419819176
864,256613.02039439155
2889,144699.5515591356
2308,172738.09863697022
986,144933.08125320377
1302,135716.52092144324
585,147811.90124216603
2708,129862.09752754106
147,122352.59980679845
1441,216021.13802919743
383,172436.38081756106
285,142830.41022661983
181,113019.86681386549
358,171396.0647909467
780,165945.54930139068
258,187661.82067244867
1865,205032.55276347234
692,116926.41335467478
2902,320145.8573451841
508,274964.4138655111
2638,129056.02660894976
36,152055.88767339973
611,150696.945482292
2281,124956.10074714644
1678,129624.32416483988
1696,482851.43814475974
1557,91321.68326709606
2180,121932.12372813295
1726,220533.65217909557
951,128952.2272669419
267,236362.45735143812
2706,136636.29387762668
2221,227517.95850665582
1357,152807.83802724187
2901,307612.5565168156
347,165597.07389995785
2164,178686.1585897848
1586,297917.0873931607
360,172054.84010199143
1769,224574.96911131995
2617,133460.3689629796
1879,153049.25145266086
991,186953.27005096685
1535,131903.34653474286
1191,166479.1757619563
1579,197656.17511495465
1882,115914.76796501834
1510,110008.14100866477
2196,187282.62046023313
1845,188063.40625096086
2336,413980.25296967267
942,112435.28691104233
861,109959.9094077065
2555,112897.50696224664
1392,154655.49512960925
2099,259377.8929834473
1543,126225.95399603016
948,276093.7850625769
1239,140670.849598628
22,178153.58563613996
2796,238084.26913825254
2747,180626.31274471674
92,291295.2712914585
210,176952.48322981776
1858,201044.60245689854
2228,152108.13949311333
447,209067.73942657106
827,227156.8647304193
1649,206646.75350821676
682,123699.46339315988
2698,110870.43377309878
494,149724.54895046123
214,134957.11341817144
2441,255947.76615964097
2679,109864.41221316099
1336,119719.58200131396
465,184927.6972831384
1524,144798.97340810072
2543,109592.12406204242
631,122897.1601148824
2452,303804.9976866789
228,147336.23848890213
126,144701.67079869343
1092,212082.76067428934
1122,220455.6282849583
932,213605.6823796782
1980,93703.16151762218
2171,89607.71525902441
551,149928.04010974665
2768,177293.80336773105
2056,111856.532414891
1159,354833.0732588831
2645,123613.46974925432
1174,178173.35370131748
2266,215732.35289751325
2462,450771.0720823392
1219,123408.82525819317
2922,202731.6638267709
118,130522.39391812256
474,180225.28997266333
2576,142046.10067364792
872,283338.23435374146
1077,222470.94130836643
1536,145103.3471537045
1150,121806.43901187608
2341,294256.26047028974
1931,125591.06103396445
2785,127860.66215875189
2538,113973.11484895521
597,205525.8435951349
464,188729.39965757064
233,207583.84408148826
2169,117624.18941555198
2123,154058.75443264755
1867,163110.43220947744
137,233269.62121172136
515,220089.44218877464
933,120712.05424458899
2784,153632.20863551862
972,173915.6185218318
599,163607.0966511014
2614,114789.87044219884
2582,127648.15172177037
1409,188107.14373392303
175,109950.06836813025
352,197704.16010414367
976,85784.23874130662
2134,195567.41407040248
984,106498.61896024484
2396,400458.2056543675
1673,113117.0517909328
404,124654.35772111939
607,147775.47558960883
814,159773.55500063984
868,199011.8817057296
2271,201902.89950187958
1633,260415.51433145278
337,204538.03090175998
2765,164539.26653001606
1746,235513.42017337913
368,338876.4722058575
2806,199201.11233809876
1662,181669.13285625944
1234,198675.518607475
1373,130881.6131845684
1672,102802.7649738011
1939,116226.16553643481
