Id,SalePrice
1167,173663.45654614462
294,274637.2506301276
1776,206289.3262114974
540,176183.4029248769
1717,176657.78363485434
2303,129042.07241567649
116,182262.4295335411
127,138218.4340758054
1371,119568.30507551615
1014,168337.75424921984
1507,86032.32097553485
702,146509.94118957245
750,141380.8325689126
261,146498.36153484398
1559,73000.91985294339
577,245615.66056741192
2812,200499.0218046596
2080,142422.15759898836
1368,104930.75121157581
2376,129182.71918937765
659,104349.54313773003
1235,130494.45720996062
332,87885.19145623807
1917,139413.10746480915
2094,248924.65447417632
1460,256994.8826613003
1471,204722.57188268067
1509,108201.03638037892
1922,128759.2635913408
433,540659.5480460108
460,275400.5024827012
1116,231518.72728371265
1137,159625.5885491638
53,161735.8189383325
2354,258281.37357336073
1475,204203.37449028483
1761,716406.5204589685
842,146123.30380048192
2739,152833.23341590105
2509,155753.96867647275
1007,217706.22702817208
2610,186618.8016072996
1952,98789.49320523819
2719,141411.41192121443
2921,92951.3002487492
1966,136333.65108526853
292,147647.95283829074
1204,189449.81274420445
1829,225764.89362743104
2419,177413.95143067747
391,164309.9230481514
798,108444.28276179482
481,185968.4883954296
193,206726.08368401323
555,128576.09347378195
899,85383.1183967269
2357,173613.44841442944
328,110082.91095207859
1356,94182.79479729917
1154,124916.76072449062
1730,179082.63840827037
2249,156787.90135828068
1119,243292.91384009365
2856,131054.80241662588
1394,133853.9398313517
2587,119674.51084290649
61,344204.5317750138
2661,164602.5336598366
2711,137326.3611129776
1147,182377.8925958477
757,124596.1250820342
2623,97694.1796323219
2378,142529.2707533402
1413,101328.17983928362
1722,211130.43587723104
1112,225484.02461923086
1623,184203.85692664314
1201,202357.7646134317
1513,115200.33936727565
957,230455.37188588287
1171,277295.1476865733
1145,191271.06740996696
2726,320902.06210858864
703,136798.53576303262
760,95345.02131406394
1964,138968.5277170843
2512,178520.7532509019
159,160899.31443200394
1281,168655.82493757355
468,177043.60504285846
290,62950.044885605865
665,112421.16620061736
1463,259771.66424609724
1792,235319.96561559712
923,183510.72243488755
500,296623.8514714808
1408,87949.40236214333
331,82258.31171512553
170,92595.06560437784
2192,103812.9021361574
2571,300284.4718969917
2314,165204.21944465928
2647,101481.02190994773
422,496379.2524471675
2457,353325.9095910811
1838,223789.41440651656
2805,232956.6122810791
1645,161089.36756633146
1711,298918.3704214768
2825,274671.26862111094
322,407029.8254061461
2103,275289.06308220595
342,127340.74194818418
600,122076.88293563423
488,189796.9381421334
1725,350454.96497358184
2246,284981.2939835501
2847,129041.71964814683
806,246781.82657285378
530,248115.9095801365
963,192758.8336580294
2678,111397.63037583312
171,86003.97022735802
2401,453731.6464681686
805,221409.37538671904
2259,160577.34412544747
1748,167516.44957607475
1361,135368.5180178721
1677,105037.17340281123
1406,132985.93888938136
2322,228157.46084595105
688,153378.21958990314
143,137324.2303554925
804,198586.1775124731
1214,152092.51780749334
2828,147550.51003711077
1999,168429.18661505848
2467,193332.16905296428
2665,166162.5956780552
1538,352209.2678774468
398,119450.02839992315
2822,129268.19195410532
2157,146029.78461262264
1856,223943.84929169828
1269,104499.64435740231
2570,128553.13294829153
2320,227600.0256605924
1517,126057.50733028034
2304,131930.01230999976
1312,93444.62565492753
2012,130636.30926955128
506,221803.1678607952
2865,214980.9204354855
2367,97953.29217057742
554,113232.09985374704
238,116079.1681927175
1954,124769.66305305928
2488,117861.14689376205
2291,94645.5122439333
1969,105613.43153451494
2725,153263.30418660038
1482,147740.37482325814
2763,190606.99993870713
503,248152.59494320952
1584,261050.31900142308
1531,174609.53907699313
2210,204612.0387680531
459,353315.79894378677
556,132806.06814057744
1347,130289.63128827434
1290,98084.55260184784
1388,126032.19803862886
1571,161035.2575937133
2754,198680.12583350745
765,130208.57049770627
2494,130056.30843275806
2870,193807.75792214312
7,183811.67055103194
1114,252599.38104764654
2418,273830.79077828344
291,217437.61920801102
18,393231.9432203436
39,396785.00736971386
1001,296748.9740909403
2442,242533.76071684842
616,139204.65488350892
2680,68742.58565348652
1414,105639.09483823575
289,150110.1781182785
40,251876.37218004366
860,131793.23363424744
409,132969.944121543
673,133304.98828546586
2427,161226.91098724396
2036,197497.6509805401
2564,143988.0041562997
642,141947.39477082717
1008,175271.68307805766
1908,142581.3454409872
2519,183429.21277954604
1369,67810.80151609264
2855,201800.8177564732
712,96620.54367897108
1943,85576.21317504132
1958,141700.33744574082
107,133965.2071091722
2295,184715.8753801941
704,99398.32341024208
676,131632.88073051776
259,189817.25664701086
93,303964.18507042003
106,243714.42140126636
2315,182106.27450612216
1050,125437.21437731589
1095,185696.8349654139
2709,140020.72612598303
758,123392.43014347382
1496,147924.0923380295
2370,104756.98812551798
2458,268012.4598768782
2733,138000.42421472407
161,266039.8859820402
726,161506.3734349215
845,201626.86542173958
947,268260.1915366747
2232,100005.13201394356
2563,139195.04197067214
2299,130801.7762509555
211,131183.51124663485
605,140323.44938190057
1478,195818.44335721925
2247,284981.2939835501
2274,172583.12452898922
2869,193268.2630037568
967,215342.64525102786
2656,94840.57340644574
667,178326.26134587204
1042,97674.20488195517
2023,159781.08636033075
2447,403959.4824850514
2055,136524.77859587807
2275,310947.56067228067
2204,192820.72900976086
1563,284029.49778796
483,196052.721076059
796,124652.06426649122
1526,177104.1011980733
2042,140711.3056587833
442,370195.73768441187
1693,333033.2420774914
1468,217422.43191846102
1430,208875.17682919645
2605,126324.92193012961
1529,204465.45582099856
335,132934.2021585958
1287,128765.48875791169
31,100532.9334215206
1785,318286.7838880268
82,151072.24629255565
2620,137839.60153916257
252,197012.95564422407
721,60940.401230741336
2165,195077.03286923218
2316,170590.13376259836
775,130811.03448926524
1558,43045.40486227779
17,193141.34491764696
1022,235503.17962565884
925,139639.69218267326
438,304286.68794236274
1270,133675.74835660472
1272,130008.52477080374
215,104616.23687757953
266,216208.0841655185
2402,227992.4230211618
1250,125095.41732687365
1984,102468.61095758562
1279,137192.0411956159
377,249426.81517323334
1252,128806.01022583875
2156,252953.57437219698
499,323284.72544489603
1374,133777.73627153214
2898,220765.74793657992
401,119733.86291907507
2721,169111.0200163811
2078,284302.9301065019
2589,129045.30896962117
1946,204169.99185236107
1334,112274.25138549646
2781,250027.48094758403
431,427253.7136774771
576,188875.9152925581
1474,199470.56472714787
2254,134407.99973567697
2155,287075.5784802759
885,100188.64891993969
643,135857.2368040837
1944,130617.55074654745
480,195026.82940176147
2845,116311.99887400199
2387,340288.92808855604
2407,202750.42736531713
2527,155321.06458441832
2514,143470.7246471922
629,172035.36825581366
80,197383.11808281066
1876,145876.90143425166
1546,106240.11623506804
2518,253488.82817045198
2347,161542.72034452143
783,174544.39945268093
1322,76636.74288475957
194,101807.39442993245
1770,309768.20907563076
2143,135720.600059303
1229,196704.0508827492
511,258500.5826052927
46,202526.4426729494
1348,175438.29735054547
2465,190442.35710132562
387,236016.34470803698
873,213515.2359907047
1918,120228.06005515998
2764,224368.5564462624
2184,102873.20643377601
934,134923.0133658874
1920,129904.31775330109
2631,145817.239441123
1768,765435.6346978167
2040,104377.35944365503
1749,215427.51959009006
834,231411.20599776437
1457,252838.5020119293
79,119921.52864145875
2302,126998.85748687183
1817,129773.13232726612
2755,237071.3433622948
359,169960.09625949833
2059,126516.696176358
2092,242626.86015788856
2516,243630.41451267037
150,118339.89508312168
1656,156305.41438326242
83,108517.61072194358
2411,195791.4191375248
795,84161.63073868233
2312,224798.41653953394
2917,72951.98563312582
1624,174797.78985417256
2215,317303.0230937225
1211,150140.54357980177
1485,140991.49109323893
1024,166043.76094836526
570,188055.90943829837
2874,117465.71387459901
700,117514.36571425281
2756,208959.17358226152
2022,143912.2049589124
583,207402.30417855197
2392,377906.36643153813
2424,201825.88095827497
212,89861.8478355146
736,131583.0656213801
1610,172139.80805396353
890,115798.84092402125
467,176624.16826808758
578,132560.92176540746
1747,174327.8000986905
1149,161161.4229043895
2758,244307.5934229984
857,122819.93300849127
2219,335041.3399981357
733,96253.22219167081
2909,112663.15764890623
1798,257505.55426561885
235,126603.92277325576
2366,151078.17739165033
1027,146723.74392825735
1195,128214.98619599361
1303,72114.1708025672
148,175953.27506677606
608,157481.8307916361
2515,205291.16246509238
821,295226.78924731456
2500,294128.5840806634
745,107871.49063008945
741,144002.14881730164
1611,114254.07258369126
2532,125398.10612045691
1081,196587.5748870981
1692,466864.3167960539
2520,166661.22696025358
276,109173.3156140218
1992,122786.12453605348
663,74693.49149625172
418,119381.50526058576
1733,193062.71360630257
2359,147533.1460066766
253,187365.33311420618
1518,192186.93536174463
2035,152932.59335571752
2919,87885.19145623807
1540,252256.54969011468
2120,147926.5209744782
1674,199537.48129083382
256,149017.42584787373
2361,120086.93111158951
978,89626.30575306027
2280,163027.17533719543
2095,217800.72566655453
1709,316903.9329070477
2801,233418.4775354073
1246,125619.9621413454
2373,100890.53885494119
1055,281053.66117841355
2017,143562.949840402
1099,270865.4840583693
1344,75175.7124416424
835,173456.32514777695
1117,231535.23099904644
2043,88379.16161997168
2085,106541.66737538464
410,145010.88882918007
2650,123730.37106237974
2867,189922.8440640465
1668,129664.81673743176
1161,161984.60705878498
2122,175858.49913271738
2539,135351.99624694584
1047,142954.8246440902
1445,129679.07845579076
541,131688.4125104293
569,228958.34022266045
1276,136239.17850724363
918,155308.16503512568
326,194181.8838291939
1936,132321.76854409964
895,102818.0191582868
257,144080.23910592558
1241,178031.26077732965
1545,105673.21197021684
1189,168180.9183478396
270,146317.99588951637
2066,199641.16477332407
693,113167.71436504093
1259,136868.218397594
2916,165412.52552838094
2321,282132.69526439306
1977,85764.32299225283
1895,159275.8882047465
1240,164665.78150969738
85,141629.77136344826
1823,114492.35998569833
825,272391.92102839355
110,218841.5977893512
697,118879.69887757882
2297,120069.23004618534
1231,135882.4882617264
1355,131431.9922792935
968,380942.1154548736
584,201269.1383968081
1315,101993.117585944
1606,132501.43625757875
206,84249.0225129466
1685,371525.71478546056
2016,135140.85908948566
869,211486.38899817175
2135,134423.5028222847
2346,166346.71619301473
2430,196559.77803293904
2198,146892.856179874
2652,121302.2048758395
27,120209.92962970075
241,160065.01304131938
906,115503.68086417089
1506,103361.67631525734
2098,373742.76791400113
1435,206991.74301817903
2213,130508.52558519322
1274,130087.93692523034
743,74841.44992780373
1737,192996.5356917962
2797,276381.927438027
2185,89487.90904194591
58,167029.9686341848
830,187357.2893580731
808,116985.31514386725
680,145678.84550815693
1153,126340.76483834958
1291,133751.74102010622
1818,122743.7180971608
2161,182412.2093515748
1883,132496.06925209303
350,449911.4260436308
2473,138948.968784464
295,203127.52195147768
293,173837.66196050978
859,124088.13992609414
288,87529.14247192329
1578,153899.47492085502
102,181923.6663085738
2831,164360.32593500268
1030,178092.92698486405
2551,136497.3429467068
1286,133380.0772644987
958,320674.04658706125
776,129635.80854531322
72,225914.2213731545
2263,265498.03064868855
1866,149353.28464435146
2876,72090.2271094934
2146,260418.37076287836
103,175740.33575866153
1500,147550.51003711077
492,180621.3068594256
167,136745.52591781947
2597,113053.10076491957
2685,115257.27520268793
1035,143744.79095000753
1220,66707.57173624204
2602,138255.18608073174
2159,210955.1601538361
695,147646.21293325015
1109,263460.99160798936
640,172541.67166812436
1652,149276.35806970406
2090,184066.46880855417
1188,201411.76492183696
2345,214013.1208642585
1059,433501.6114133961
2751,241491.56399299687
128,194846.15828643803
1523,137671.49653461075
2925,164804.42901254646
2145,280704.3763358156
1121,213506.57547212183
566,352145.0897453147
565,217034.77132833202
1331,146603.8624874035
2928,131421.7168769595
156,131637.8813066128
797,146089.10522462724
327,93797.75328890768
2859,185603.8939775317
1453,119799.76614037459
1762,358366.7085980611
1868,187555.33686659043
1760,181719.88223577116
1113,244401.09211008195
1812,190398.81634763727
117,162076.19164531442
1142,186470.64527256798
2342,436647.5989022544
927,148596.08641150923
2478,178755.47433851231
655,92108.01021179181
2064,130501.4122655139
369,281116.1365981535
2239,127983.51712429798
2732,260722.98725148442
1653,159244.27094209957
959,209341.77235348104
2395,355113.3608958222
1412,112422.52191567209
271,249830.06487321018
1484,140991.49109323893
1497,153061.68486618786
552,143614.4212356355
2,124391.16205524912
1855,276780.2736134992
4,287813.6461769416
2292,168557.7389789337
134,146297.6723143753
646,119311.47639673337
42,322875.0680993099
532,222197.08189787125
713,95961.86902129737
2561,130999.97177258495
2360,134450.09480518155
1333,127635.81922356744
1407,140165.0033641745
2892,273988.7193721471
574,219164.94986655982
1227,176217.8267052179
2591,208929.04149976757
1476,203485.12518350623
1125,272513.129217986
1446,136214.5703784413
408,111811.25787744598
1101,281881.32070878573
2251,226034.87552728207
373,181441.3260822416
2554,128502.67916387285
2382,262664.217094598
1985,89398.33964365942
519,207778.6751406228
1093,188206.59967108615
864,248862.70939770725
2889,147625.2976159819
2308,180214.4420141386
986,149392.60390792077
1302,152678.3850802281
585,161979.4183835602
2708,142301.45051955062
147,135029.75441339953
1441,222792.9375098014
383,187466.08547665755
285,135815.36489209285
181,109434.33771931872
358,180080.65800975738
780,167333.3987016202
258,191713.78369355673
1865,203898.85561168188
692,120820.61545830971
2902,332693.9926028898
508,253790.22038059297
2638,125602.48048484423
36,143110.8021227872
611,166420.30336749175
2281,132256.52310269544
1678,142733.34941604413
1696,491978.4856217726
1557,72686.17369272231
2180,134036.63030750572
1726,204606.9474903287
951,154015.83577278728
267,236660.6504030967
2706,131460.910416335
2221,221066.0867133398
1357,129458.35955526421
2901,322620.6814957006
347,179946.17646591307
2164,182708.22406899332
1586,302632.074675131
360,173541.25838047877
1769,237673.99726250436
2617,157299.87795893443
1879,139912.01963960013
991,190458.97368115952
1535,177268.51902461916
1191,168116.909782035
1579,198095.8670811322
1882,133165.7857624082
1510,124823.97167202411
2196,169373.2816916106
1845,193140.435312987
2336,435872.76962699613
942,99293.22485598993
861,120688.77123277812
2555,117173.80763993606
1392,149121.557377009
2099,275289.06308220595
1543,118041.20279014634
948,271622.43857056176
1239,149472.56517668103
22,161725.1259759086
2796,239726.35278894455
2747,178944.41705545638
92,300453.2994938194
210,201927.5543550701
1858,187815.73231279352
2228,152297.67809460353
447,222880.56571024575
827,232503.72199961328
1649,194700.6230566256
682,134554.7171413392
2698,111931.44763085195
494,163714.06221567217
214,139810.96114534323
2441,241475.37099985522
2679,104684.0932091991
1336,125247.26513685759
465,180208.83109260153
1524,149797.2039690118
2543,122989.79510198615
631,133792.15897541778
2452,317379.67746911035
228,152397.99873923103
126,132611.0177512893
1092,201773.0476093929
1122,223295.23385623857
932,215980.71786137315
1980,79773.10048222754
2171,108251.21162657265
551,149288.94923109806
2768,224291.76753099638
2056,125922.15960633081
1159,362886.2999463171
2645,114037.72314153466
1174,173793.2944448126
2266,226284.0364004584
2462,445436.3975484546
1219,142894.435648082
2922,165223.0958896974
118,140468.06702155428
474,175759.65831533435
2576,148350.52042148157
872,269611.52322419285
1077,207168.82218608228
1536,179505.98322262155
1150,136306.71721616574
2341,346151.11598362273
1931,148590.4090178629
2785,130979.76597149947
2538,132023.83536777287
597,208483.72739229494
464,183402.13549004463
233,269636.4181324999
2169,125818.02752195635
2123,165371.3215583379
1867,166038.40270913873
137,224623.96128573164
515,232321.78091035387
933,116410.81487278889
2784,166844.3236553544
972,165970.90961294755
599,169470.7183553268
2614,135743.69835208
2582,140093.14344163745
1409,171345.94747202942
175,97122.51396807167
352,197317.56940528098
976,87741.89605500916
2134,196418.73114089298
984,124499.00284946362
2396,349954.8704657606
1673,138489.26030882407
404,121592.4019117493
607,174654.76268486277
814,192474.51624250205
868,199412.9950964705
2271,229573.24850748223
1633,257797.01732254965
337,238702.8423933479
2765,206625.08789468062
1746,237403.06811601948
368,421717.2707452249
2806,199478.4564990164
1662,193530.20040291347
1234,211653.51563153017
1373,147468.56353448614
1672,119733.86291907507
1939,129075.96742334851
